task,method,seed,case_id,success,strict_success,final_error,angle_error,steps,planning_time_ms,total_cost,train_loss,val_multistep_error,koopman_open_loop_error,tube_cost,max_tube
arm,bk_mbd,3,target_2,False,False,0.12383789847992821,nan,120,69.68436375027522,193.96781873703003,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.007393120016256969,751.5365600585938
arm,bk_mbd,3,target_3,True,True,0.023703023044478133,nan,70,70.82808119843581,104.86491739749908,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.010186961401530673,566.5631103515625
arm,bk_mbd,3,target_4,True,True,0.02468928540819049,nan,83,66.02461063807988,103.19217777252197,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.006197812074638276,468.9273376464844
arm,bk_mbd,3,target_5,True,True,0.016227690211938792,nan,84,67.02556903474033,174.1369065642357,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.04190871613593329,1631.4161376953125
arm,bk_mbd,3,target_6,True,False,0.0405005968971268,nan,120,70.71729272526379,113.6935424208641,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.007688692158063254,1408.940673828125
arm,bk_mbd,4,target_0,True,True,0.02393556997843288,nan,50,71.64501728024334,58.01173895597458,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.009264775579452515,213.02574157714844
arm,bk_mbd,4,target_1,True,True,0.024483677106370297,nan,68,65.8961300710764,72.78818252682686,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.006045571872767281,154.7996063232422
arm,bk_mbd,4,target_2,True,True,0.023207617868174185,nan,95,68.99289074598958,76.5931034386158,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.003614080791473389,65.69589233398438
arm,bk_mbd,4,target_3,True,True,0.023764651895040904,nan,59,62.2469810532185,71.96917590498924,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.008804512158086746,255.4276885986328
arm,bk_mbd,4,target_4,True,True,0.02445872627691168,nan,56,75.04799817771917,51.73163616657257,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.0033491096854209902,45.888973236083984
arm,bk_mbd,4,target_5,True,True,0.022950993509711054,nan,66,70.27602059216323,108.22297781705856,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.02181079256751321,536.4816284179688
arm,bk_mbd,4,target_6,True,True,0.024592289560291462,nan,91,71.24405853695922,65.33049964904785,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.00200915284209199,35.2417106628418
