task,method,seed,case_id,success,strict_success,final_error,angle_error,steps,planning_time_ms,total_cost,train_loss,val_multistep_error,koopman_open_loop_error,tube_cost,max_tube
arm,bk_mbd,0,target_0,True,True,0.022724478927404364,nan,52,61.36810276746893,56.885890424251556,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.011910326854999249,124.40363311767578
arm,bk_mbd,0,target_1,True,True,0.015850046474002656,nan,74,63.359239135516454,72.65822923183441,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.011099249185098187,191.66317749023438
arm,bk_mbd,0,target_2,True,True,0.024307597486440034,nan,67,66.50085026857012,64.28195181488991,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.009188091204059659,151.7535400390625
arm,bk_mbd,0,target_3,True,True,0.024956759997173658,nan,67,64.48805346084175,74.78302800655365,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.01154702396677501,187.82684326171875
arm,bk_mbd,0,target_4,True,True,0.02397738592356311,nan,61,59.189591213266866,53.75596898794174,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.007051577833832287,79.56854248046875
arm,bk_mbd,0,target_5,True,True,0.02249839685877649,nan,62,65.59871469489148,106.22417479753494,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.02868483435107816,434.130859375
arm,bk_mbd,0,target_6,True,False,0.04523824802198477,nan,120,67.51164269905227,85.15581837296486,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.005259751618703207,54.418853759765625
arm,bk_mbd,1,target_0,True,True,0.023701774286338993,nan,47,64.08499110430638,55.605501651763916,0.0037941141054034233,0.004470661282539368,0.06018682591244914,0.01449622031678545,280.5472412109375
arm,bk_mbd,1,target_1,True,True,0.024160568654251542,nan,65,65.23942501427463,67.58429235219955,0.0037941141054034233,0.004470661282539368,0.06018682591244914,0.011512855559128982,164.87973022460938
arm,bk_mbd,1,target_2,True,False,0.045303664265107624,nan,120,60.59966576673711,99.28270450234413,0.0037941141054034233,0.004470661282539368,0.06018682591244914,0.007511020444234212,96.85600280761719
arm,bk_mbd,1,target_3,True,True,0.024262860477187037,nan,67,62.16923401468614,74.94369947910309,0.0037941141054034233,0.004470661282539368,0.06018682591244914,0.012258857533469128,232.56362915039062
arm,bk_mbd,1,target_4,True,True,0.02387416149817351,nan,96,63.97433470798811,76.91993978619576,0.0037941141054034233,0.004470661282539368,0.06018682591244914,0.006290699072678883,46.67439651489258
arm,bk_mbd,1,target_5,True,True,0.02250282983970523,nan,51,59.42159195832324,100.32384598255157,0.0037941141054034233,0.004470661282539368,0.06018682591244914,0.03272939595241173,373.7901306152344
arm,bk_mbd,1,target_6,True,False,0.04567362067281901,nan,120,65.30392827504936,89.90006765723228,0.0037941141054034233,0.004470661282539368,0.06018682591244914,0.0055837219874064125,54.56662368774414
arm,bk_mbd,2,target_0,True,True,0.024426941048456528,nan,40,59.06588305369951,45.52240589261055,0.003805509023368359,0.004468545317649841,0.060141343973233834,0.016352130184173586,195.46607971191406
arm,bk_mbd,2,target_1,True,True,0.0246090155393133,nan,61,63.99949807979044,59.20034575462341,0.003805509023368359,0.004468545317649841,0.060141343973233834,0.012921352874255571,189.58773803710938
arm,bk_mbd,2,target_2,True,True,0.023589011603085706,nan,72,59.78002070656253,56.83364048600197,0.003805509023368359,0.004468545317649841,0.060141343973233834,0.00903444406191508,91.98480224609375
arm,bk_mbd,2,target_3,True,True,0.020445095866041735,nan,59,74.44802035924869,64.98649036884308,0.003805509023368359,0.004468545317649841,0.060141343973233834,0.015546391406301723,190.50343322753906
arm,bk_mbd,2,target_4,True,True,0.024398187220075137,nan,51,69.70115837312358,42.14919313788414,0.003805509023368359,0.004468545317649841,0.060141343973233834,0.008273371969484815,59.1478271484375
arm,bk_mbd,2,target_5,True,True,0.01957731304254942,nan,45,63.31718099924425,79.70032292604446,0.003805509023368359,0.004468545317649841,0.060141343973233834,0.03786052652994792,404.6679992675781
arm,bk_mbd,2,target_6,True,True,0.02315733886533352,nan,106,60.87475500008056,66.63718828558922,0.003805509023368359,0.004468545317649841,0.060141343973233834,0.005567919216515884,54.13251876831055
arm,bk_mbd,3,target_0,True,True,0.02282612589530848,nan,61,63.534892851211985,98.12473100423813,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.015734510828237062,413.2218933105469
arm,bk_mbd,3,target_1,True,True,0.021403870176671877,nan,106,67.35984508369891,135.62354266643524,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.013397968727687622,662.5598754882812
arm,bk_mbd,3,target_2,False,False,0.05342283520541874,nan,120,67.55586827445465,158.22261267900467,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.010416271286010744,333.0077209472656
arm,bk_mbd,3,target_3,True,True,0.020924447352076596,nan,73,63.97141931476454,109.49092811346054,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.018421928322151917,1159.48486328125
arm,bk_mbd,3,target_4,True,True,0.022539922500430267,nan,70,66.54089747129807,92.66519498825073,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.00960435688018799,324.81536865234375
arm,bk_mbd,3,target_5,True,True,0.021643706050072875,nan,84,75.30661394065689,170.8569044470787,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.042650500170389814,1885.0279541015625
arm,bk_mbd,3,target_6,False,False,0.05310517786482926,nan,120,63.54666087621202,118.06829488277435,0.0037195479962974787,0.004733286798000336,0.06194544368001123,0.007960907764434814,690.7843017578125
arm,bk_mbd,4,target_0,True,True,0.020618573286110765,nan,45,72.41094993530876,49.80228731036186,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.014624173999362524,209.2979278564453
arm,bk_mbd,4,target_1,True,True,0.02200240021293841,nan,61,66.50782539509237,63.347658693790436,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.01120570592411229,191.70994567871094
arm,bk_mbd,4,target_2,True,False,0.03176785385637913,nan,120,66.28931369050406,87.2479667365551,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.007237146819432576,89.06124877929688
arm,bk_mbd,4,target_3,True,True,0.024379440842368528,nan,49,69.3777861852883,58.80432367324829,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.015124307710297255,267.50994873046875
arm,bk_mbd,4,target_4,True,True,0.024301034327208815,nan,55,62.26649834689769,46.74389684200287,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.007237394811456853,50.32714080810547
arm,bk_mbd,4,target_5,True,True,0.020969196948712448,nan,59,65.32158310351483,92.11026173830032,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.026684418655654133,675.1814575195312
arm,bk_mbd,4,target_6,True,True,0.021561713858273015,nan,97,61.77605592799325,65.65036469697952,0.003773450618609786,0.004492477979511023,0.06033808786724022,0.005346803067394138,46.33313751220703
