task,method,seed,case_id,success,strict_success,final_error,angle_error,steps,planning_time_ms,total_cost,train_loss,val_multistep_error,koopman_open_loop_error,tube_cost,max_tube
franka,vanilla_mbd_true,0,target_0,True,True,0.024265043972807054,nan,17,3915.4602221268065,1.7119856365025043,nan,nan,nan,nan,nan
franka,vanilla_mbd_true,0,target_1,True,True,0.020926411967481216,nan,16,3862.9837198823225,1.5992662906646729,nan,nan,nan,nan,nan
franka,vanilla_mbd_true,0,target_2,True,True,0.023633590845910615,nan,23,3818.428587866947,1.3644696418195963,nan,nan,nan,nan,nan
franka,vanilla_mbd_true,0,target_3,True,True,0.02495846333858761,nan,16,3918.0731745582307,2.117260042577982,nan,nan,nan,nan,nan
franka,vanilla_mbd_true,0,target_4,True,True,0.02491045310361182,nan,15,3851.100037324553,2.084193104878068,nan,nan,nan,nan,nan
franka,vanilla_mbd_true,0,target_5,True,True,0.02213538441005151,nan,22,3797.2105720016934,2.6294997185468674,nan,nan,nan,nan,nan
franka,vanilla_mbd_true,0,target_6,True,True,0.022561641419978448,nan,19,3841.682506737446,0.8589368332177401,nan,nan,nan,nan,nan
franka,dk_mbd,0,target_0,False,False,0.05655591389516614,nan,120,37.09782511771967,100.4418661519885,0.006783457146957517,0.00618339516222477,0.07036231236195377,nan,nan
franka,bk_mbd,0,target_0,False,False,0.23207900779641966,nan,120,63.429853124155976,1605.161838054657,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,9.399045930989583,40566.3125
franka,dk_mbd_split,0,target_0,True,True,0.024923091239556425,nan,15,67.1514315220217,1.5811514891684055,0.00143371342564933,0.0009134026477113366,0.02785918728318542,nan,nan
franka,bk_mbd,0,target_0,True,True,0.02482929348258839,nan,16,121.08971380803268,2.063512109220028,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.0,1635.073486328125
franka,dk_mbd,0,target_0,False,False,0.05655591389516614,nan,120,37.259940892302744,100.4418661519885,0.006783457146957517,0.00618339516222477,0.07036231236195377,nan,nan
franka,bk_mbd,0,target_0,True,True,0.02416461165334603,nan,23,60.92943230886822,3.1529648192226887,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.003766914973051652,19.556840896606445
franka,dk_mbd_split,0,target_0,True,True,0.024923091239556425,nan,15,56.75132440713545,1.5811514891684055,0.00143371342564933,0.0009134026477113366,0.02785918728318542,nan,nan
franka,dk_mbd,0,target_0,False,False,0.05655591389516614,nan,120,37.61565540917218,100.4418661519885,0.006783457146957517,0.00618339516222477,0.07036231236195377,nan,nan
franka,bk_mbd,0,target_0,True,True,0.02416461165334603,nan,23,65.1899038348347,3.1529648192226887,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.003766914973051652,19.556840896606445
franka,dk_mbd_split,0,target_0,True,True,0.024923091239556425,nan,15,58.999238861724734,1.5811514891684055,0.00143371342564933,0.0009134026477113366,0.02785918728318542,nan,nan
franka,dk_mbd,0,target_1,True,True,0.022628208318735063,nan,102,38.249249636268644,108.57015064358711,0.006783457146957517,0.00618339516222477,0.07036231236195377,nan,nan
franka,bk_mbd,0,target_1,True,True,0.023936211179408744,nan,24,61.9134161194476,3.2558733336627483,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.00360396892229716,14.434677124023438
franka,dk_mbd_split,0,target_1,True,True,0.021595789372813232,nan,15,56.61986406582097,1.573346370831132,0.00143371342564933,0.0009134026477113366,0.02785918728318542,nan,nan
franka,dk_mbd,0,target_2,False,False,0.0861276892199778,nan,120,38.01442898305444,31.6915034763515,0.006783457146957517,0.00618339516222477,0.07036231236195377,nan,nan
franka,bk_mbd,0,target_2,True,True,0.024398080115267617,nan,31,57.377201520026695,4.096037767827511,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.0025145379774032107,3.844135046005249
franka,dk_mbd_split,0,target_2,True,True,0.02457615787408061,nan,25,55.57234367355704,1.4575122576206923,0.00143371342564933,0.0009134026477113366,0.02785918728318542,nan,nan
franka,dk_mbd,0,target_3,True,True,0.02284289959780852,nan,100,36.223298851400614,125.35791473090649,0.006783457146957517,0.00618339516222477,0.07036231236195377,nan,nan
franka,bk_mbd,0,target_3,True,True,0.01920889357392375,nan,16,64.93853106803726,3.7038054540753365,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.005667860496044159,18.385713577270508
