task,method,seed,case_id,success,strict_success,final_error,angle_error,steps,planning_time_ms,total_cost,train_loss,val_multistep_error,koopman_open_loop_error,tube_cost,max_tube
arm,vanilla_mbd_true,0,target_0,True,True,0.023194647026038764,nan,31,119.27346490143287,12.007278928533196,nan,nan,nan,nan,nan
arm,vanilla_mbd_true,0,target_1,True,True,0.01972643058646629,nan,27,121.7928217827446,12.678458189591765,nan,nan,nan,nan,nan
arm,vanilla_mbd_true,0,target_2,True,True,0.024369675293013846,nan,33,118.8027333383533,11.218986131250858,nan,nan,nan,nan,nan
arm,vanilla_mbd_true,0,target_3,True,True,0.021689974624388333,nan,29,114.41268804001398,15.62538143992424,nan,nan,nan,nan,nan
arm,vanilla_mbd_true,0,target_4,True,True,0.024900160827355557,nan,33,110.68754954348233,9.996278116479516,nan,nan,nan,nan,nan
arm,vanilla_mbd_true,0,target_5,True,True,0.023776004989914726,nan,28,120.45235746440345,26.560771621763706,nan,nan,nan,nan,nan
arm,vanilla_mbd_true,0,target_6,True,True,0.023376314641272416,nan,26,117.89228303286319,6.251820148900151,nan,nan,nan,nan,nan
arm,dk_mbd,0,target_0,False,False,0.36124147976656573,nan,120,41.0392088155883,476.30264496803284,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,dk_mbd,0,target_1,False,False,1.3587584267246928,nan,120,38.34365931688808,2731.804871559143,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,dk_mbd,0,target_2,False,False,0.2589803464708817,nan,120,40.89273339874732,219.1447274684906,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,dk_mbd,0,target_3,False,False,1.2349127199538479,nan,120,39.022842299891636,2062.1820192337036,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,dk_mbd,0,target_4,False,False,0.26535224013845476,nan,120,37.97011201580366,159.30202841758728,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,dk_mbd,0,target_5,False,False,0.6243240472870751,nan,120,39.63475600855114,1429.8553738594055,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,dk_mbd,0,target_6,False,False,1.5583496147226217,nan,120,47.407879158466436,3128.0999586582184,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,bk_mbd,0,target_0,True,True,0.023505802372482454,nan,39,73.6852171830833,19.65408067405224,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.021368172816741162,363.164794921875
arm,bk_mbd,0,target_1,True,True,0.024707005272867066,nan,52,71.28327473317488,23.14951761625707,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.01739299740424523,216.5031280517578
arm,bk_mbd,0,target_2,True,True,0.023917450524750958,nan,75,66.74795863839488,18.573615660890937,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.011571963312784832,350.48516845703125
arm,bk_mbd,0,target_3,True,True,0.024051421445878903,nan,58,62.387792224963675,25.129161793738604,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.015418569235966127,255.42550659179688
arm,bk_mbd,0,target_4,True,True,0.024405028314950145,nan,53,61.34529554566263,13.88776289485395,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.01264834327697754,453.2005310058594
arm,bk_mbd,0,target_5,True,True,0.023430745391079106,nan,39,58.33021051083238,49.54904651269317,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.05291894490168646,712.0764770507812
arm,bk_mbd,0,target_6,True,True,0.02309585682495106,nan,87,56.77792058465467,13.23038837686181,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.005927388965124372,61.41127014160156
