task,method,seed,case_id,success,strict_success,final_error,angle_error,steps,planning_time_ms,total_cost,train_loss,val_multistep_error,koopman_open_loop_error,tube_cost,max_tube
arm,vanilla_mbd_true,0,target_0,True,True,0.023194647026038764,nan,31,111.41733802674759,12.007278928533196,nan,nan,nan,nan,nan
arm,dk_mbd,0,target_0,False,False,0.36124147976656573,nan,120,41.21542647480965,476.30264496803284,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,bk_mbd,0,target_0,True,True,0.023505802372482454,nan,39,67.049612923979,19.65408067405224,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.021368172816741162,363.164794921875
arm,vanilla_mbd_true,0,target_0,True,True,0.023194647026038764,nan,31,107.59744706052926,12.007278928533196,nan,nan,nan,nan,nan
arm,dk_mbd,0,target_0,False,False,0.36124147976656573,nan,120,42.797949665691704,476.30264496803284,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,bk_mbd,0,target_0,True,True,0.023505802372482454,nan,39,65.13032869388087,19.65408067405224,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.021368172816741162,363.164794921875
arm,vanilla_mbd_true,0,target_1,True,True,0.02263774730748423,nan,31,113.10678489896799,13.128724368289113,nan,nan,nan,nan,nan
arm,dk_mbd,0,target_1,False,False,1.3467299947309397,nan,120,39.99155080916049,2718.5505809783936,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,bk_mbd,0,target_1,True,True,0.02388213299657633,nan,47,61.11551772188792,23.37658055499196,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.019899309442398396,342.09521484375
arm,vanilla_mbd_true,0,target_2,True,True,0.02196022785632543,nan,31,108.26907474397412,11.508635472506285,nan,nan,nan,nan,nan
arm,dk_mbd,0,target_2,False,False,0.263300813388521,nan,120,39.38996631768532,209.17761000990868,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,bk_mbd,0,target_2,True,True,0.023750467927325988,nan,59,68.88956128682752,19.026853339746594,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.014493323516845706,453.24072265625
arm,vanilla_mbd_true,0,target_3,True,True,0.02005993374850497,nan,29,108.92296771936375,16.73795288056135,nan,nan,nan,nan,nan
arm,dk_mbd,0,target_3,False,False,1.252305507575166,nan,120,44.570840208325535,2121.2025651931763,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,bk_mbd,0,target_3,True,True,0.021946241906443814,nan,52,62.98134891907326,25.960115991532803,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.019063744603670562,464.07696533203125
arm,vanilla_mbd_true,0,target_4,True,True,0.021699878025936835,nan,29,105.02174262214324,8.748489432036877,nan,nan,nan,nan,nan
arm,dk_mbd,0,target_4,False,False,0.2697413408408295,nan,120,43.60388826656466,161.10816806554794,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,bk_mbd,0,target_4,True,True,0.024097873333780405,nan,52,62.764905961767695,14.31249187886715,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.011367786099360538,315.0548095703125
arm,vanilla_mbd_true,0,target_5,True,True,0.023045708865224026,nan,28,102.11082271000903,27.382610181346536,nan,nan,nan,nan,nan
arm,dk_mbd,0,target_5,False,False,0.8765106865120673,nan,120,42.32240620767698,1563.7397012710571,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,bk_mbd,0,target_5,True,True,0.019686499155152765,nan,42,66.60690547765365,49.37226811796427,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.04282740173339844,406.80438232421875
arm,vanilla_mbd_true,0,target_6,True,True,0.02483726685325462,nan,34,106.4627488513532,6.299414219334722,nan,nan,nan,nan,nan
arm,dk_mbd,0,target_6,False,False,1.555886154814196,nan,120,41.45759400950434,3059.658347606659,0.0093295494094491,0.008990691974759102,0.08590380677373237,nan,nan
arm,bk_mbd,0,target_6,True,False,0.029719381242772142,nan,120,60.61328883515671,16.555826162919402,0.0038444030331447722,0.004282394889742136,0.05892683767409565,0.006340503848393758,164.47308349609375
arm,vanilla_mbd_true,1,target_0,True,True,0.02462194835423442,nan,28,109.9204767129517,12.508760279044509,nan,nan,nan,nan,nan
arm,dk_mbd,1,target_0,False,False,0.6145333657449299,nan,120,35.741036757826805,872.4906420707703,0.00941866561770439,0.008757807314395905,0.08476125959683294,nan,nan
arm,bk_mbd,1,target_0,True,True,0.02499335810136759,nan,43,59.67732302324716,18.977829791605473,0.0037941141054034233,0.004470661282539368,0.06018682591244914,0.022954176853978357,560.6554565429688
arm,vanilla_mbd_true,1,target_1,True,True,0.021093488018206406,nan,29,108.5574232395096,12.553698742762208,nan,nan,nan,nan,nan
arm,dk_mbd,1,target_1,False,False,1.2239108315266225,nan,120,40.09495284214305,1345.7622861862183,0.00941866561770439,0.008757807314395905,0.08476125959683294,nan,nan
arm,bk_mbd,1,target_1,True,True,0.019887404592367725,nan,51,62.222442370565496,19.56837746500969,0.0037941141054034233,0.004470661282539368,0.06018682591244914,0.015160371339087396,179.30479431152344
arm,vanilla_mbd_true,1,target_2,True,True,0.023761634598503115,nan,30,106.04157113314916,9.715052535757422,nan,nan,nan,nan,nan
arm,dk_mbd,1,target_2,False,False,0.1930975494965004,nan,120,37.87349031578439,159.43990311026573,0.00941866561770439,0.008757807314395905,0.08476125959683294,nan,nan
arm,bk_mbd,1,target_2,True,True,0.024787183906316897,nan,113,65.00999495568396,18.266513019800186,0.0037941141054034233,0.004470661282539368,0.06018682591244914,0.009241588099656906,245.53915405273438
arm,vanilla_mbd_true,1,target_3,True,True,0.02186910406405175,nan,29,113.6278129696589,16.54768102057278,nan,nan,nan,nan,nan
arm,dk_mbd,1,target_3,False,False,0.888421362222548,nan,120,37.05151289856682,1939.3171482086182,0.00941866561770439,0.008757807314395905,0.08476125959683294,nan,nan
arm,bk_mbd,1,target_3,True,True,0.024325125986200347,nan,44,62.86549041132358,24.00082764029503,0.0037941141054034233,0.004470661282539368,0.06018682591244914,0.02262514251362194,599.4252319335938
arm,vanilla_mbd_true,1,target_4,True,True,0.022752821650347133,nan,30,101.21681396849453,8.744591170921922,nan,nan,nan,nan,nan
arm,dk_mbd,1,target_4,False,False,0.3152002294537853,nan,120,37.43125789333135,177.6084305047989,0.00941866561770439,0.008757807314395905,0.08476125959683294,nan,nan
