task,method,seed,case_id,success,strict_success,final_error,angle_error,steps,planning_time_ms,total_cost,train_loss,val_multistep_error,koopman_open_loop_error,tube_cost,max_tube
franka,bk_mbd,0,target_0,True,True,0.024663641724799054,nan,51,22.032302827117782,52.144268453121185,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.0018089148652319816,8.356640815734863
franka,bk_mbd,0,target_1,True,True,0.024997184802706855,nan,39,20.783007538949068,43.3607531785965,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.0019978969622880993,4.995320796966553
franka,bk_mbd,0,target_2,True,True,0.02366380379960937,nan,49,23.06207914228494,54.004195511341095,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.0015299650464739118,2.5496537685394287
franka,bk_mbd,0,target_3,True,True,0.022901259732964696,nan,21,20.085453998208756,27.840427696704865,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.0036095378557840984,12.173867225646973
franka,bk_mbd,0,target_4,True,True,0.02463262995286182,nan,26,23.40502565046056,31.16454827785492,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.003600333562264076,40.03076171875
franka,bk_mbd,0,target_5,True,True,0.024908048140368882,nan,91,22.02297404541501,88.92613697052002,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.0014236934095948604,6.431119441986084
franka,bk_mbd,0,target_6,True,True,0.02497449059667592,nan,36,22.470346664906376,37.22508007287979,0.0035333103267475964,0.0036121883895248175,0.05410404359339893,0.001395781535572476,1.9287904500961304
franka,bk_mbd,1,target_0,True,True,0.023901650900579937,nan,33,20.404341821135446,37.092216074466705,0.0037118911277502775,0.0035458493512123823,0.053066061911480916,0.0024758700226292464,13.611051559448242
franka,bk_mbd,1,target_1,True,True,0.02469464512532407,nan,50,21.248692418448627,53.479984164237976,0.0037118911277502775,0.0035458493512123823,0.053066061911480916,0.0019071005859375,6.1795268058776855
franka,bk_mbd,1,target_2,True,True,0.024796343054598387,nan,55,20.263204126703467,61.037061393260956,0.0037118911277502775,0.0035458493512123823,0.053066061911480916,0.0015308029764348812,2.1566319465637207
franka,bk_mbd,1,target_3,True,True,0.022067916762526157,nan,23,20.86038569636319,28.157057225704193,0.0037118911277502775,0.0035458493512123823,0.053066061911480916,0.003531841485396675,18.667543411254883
franka,bk_mbd,1,target_4,True,True,0.024618166824527336,nan,27,20.619664634405463,33.230928122997284,0.0037118911277502775,0.0035458493512123823,0.053066061911480916,0.002576051616668701,7.236445426940918
franka,bk_mbd,1,target_5,True,True,0.023738275583056627,nan,69,18.933051232032586,70.95590156316757,0.0037118911277502775,0.0035458493512123823,0.053066061911480916,0.0016451263911482217,5.27174711227417
franka,bk_mbd,1,target_6,True,True,0.023229318944794117,nan,37,19.36852076166385,39.188938558101654,0.0037118911277502775,0.0035458493512123823,0.053066061911480916,0.0014629337955165554,1.7910270690917969
franka,bk_mbd,2,target_0,True,True,0.023422411393364404,nan,52,22.429172325736054,49.46107667684555,0.0035498947370797397,0.0035471103619784117,0.0530794891929941,0.0017050706129807694,6.2357177734375
franka,bk_mbd,2,target_1,True,True,0.02341852618276289,nan,47,22.28671833971872,45.50785964727402,0.0035498947370797397,0.0035471103619784117,0.0530794891929941,0.001605511939271968,4.43085241317749
franka,bk_mbd,2,target_2,True,True,0.024397518240007493,nan,66,22.32248877231596,62.73776376247406,0.0035498947370797397,0.0035471103619784117,0.0530794891929941,0.0013034162376866195,2.2317616939544678
franka,bk_mbd,2,target_3,True,True,0.024563390047538936,nan,20,21.884946944192052,23.26082843542099,0.0035498947370797397,0.0035471103619784117,0.0530794891929941,0.002933180470466614,7.75031852722168
franka,bk_mbd,2,target_4,True,True,0.024810652680265673,nan,27,23.420407298814368,28.73168706893921,0.0035498947370797397,0.0035471103619784117,0.0530794891929941,0.002423801906020553,7.96272611618042
franka,bk_mbd,2,target_5,True,True,0.02491902166807623,nan,57,22.772858491200104,51.751726508140564,0.0035498947370797397,0.0035471103619784117,0.0530794891929941,0.00147805031224301,4.059566497802734
franka,bk_mbd,2,target_6,True,True,0.024280297941248467,nan,40,22.17265664949082,36.6351443529129,0.0035498947370797397,0.0035471103619784117,0.0530794891929941,0.0012809651732444765,1.6704236268997192
franka,bk_mbd,3,target_0,True,True,0.024519525922979256,nan,66,21.03391462217339,43.51057368516922,0.003369015408679843,0.004498672671616077,0.06265220717385435,0.001247768660747644,5.102590560913086
franka,bk_mbd,3,target_1,True,True,0.024980748629208457,nan,49,22.005260408836968,35.31884902715683,0.003369015408679843,0.004498672671616077,0.06265220717385435,0.001432551600981732,5.350944995880127
franka,bk_mbd,3,target_2,True,True,0.023757933846814253,nan,71,22.034356311540787,48.75636649131775,0.003369015408679843,0.004498672671616077,0.06265220717385435,0.0010011889860663615,1.547307014465332
franka,bk_mbd,3,target_3,True,True,0.024809984862442912,nan,20,23.258424550294876,17.976796090602875,0.003369015408679843,0.004498672671616077,0.06265220717385435,0.0026486492919921877,5.959894180297852
franka,bk_mbd,3,target_4,True,True,0.02265698129942594,nan,23,21.647325433466744,18.802299976348877,0.003369015408679843,0.004498672671616077,0.06265220717385435,0.0023220765113830563,6.4984331130981445
franka,bk_mbd,3,target_5,True,True,0.02480035502965154,nan,43,20.824859790547297,32.13310915231705,0.003369015408679843,0.004498672671616077,0.06265220717385435,0.0015605887590452682,3.9431369304656982
franka,bk_mbd,3,target_6,True,True,0.024891200377638534,nan,52,22.643232830047893,33.49994167685509,0.003369015408679843,0.004498672671616077,0.06265220717385435,0.0009312941963856038,1.2797245979309082
franka,bk_mbd,4,target_0,True,True,0.0240706065846524,nan,61,22.386063245262523,60.78368705511093,0.003638819488696754,0.003479012753814459,0.05266260719989242,0.0016018857768324555,5.317446231842041
franka,bk_mbd,4,target_1,True,True,0.023448880528290878,nan,38,22.733856341801584,39.35740464925766,0.003638819488696754,0.003479012753814459,0.05266260719989242,0.0019398245836559098,5.3917059898376465
franka,bk_mbd,4,target_2,True,True,0.024187477540826625,nan,64,21.213243515376234,66.00763005018234,0.003638819488696754,0.003479012753814459,0.05266260719989242,0.0013402326554059984,2.037407875061035
franka,bk_mbd,4,target_3,True,True,0.024529609873411483,nan,24,21.836364758200943,28.20140254497528,0.003638819488696754,0.003479012753814459,0.05266260719989242,0.002733777570724487,7.775393962860107
franka,bk_mbd,4,target_4,True,True,0.024194880563470696,nan,21,21.60760738132965,24.577078878879547,0.003638819488696754,0.003479012753814459,0.05266260719989242,0.003008353782835461,7.968604564666748
franka,bk_mbd,4,target_5,True,True,0.02382858585442032,nan,67,22.84982110679483,62.692104518413544,0.003638819488696754,0.003479012753814459,0.05266260719989242,0.0015719991925937028,5.698603630065918
franka,bk_mbd,4,target_6,True,True,0.024382583987579844,nan,42,21.79516040875266,41.17847043275833,0.003638819488696754,0.003479012753814459,0.05266260719989242,0.0012432007721492225,1.5662944316864014
